source,target,follower_count
715901816857358336,1576947341311213570,0
715901816857358336,259017464,130
715901816857358336,1166018454920581121,11
715901816857358336,1577753915793309696,4
715901816857358336,711986827,449
715901816857358336,989080526719016960,1316
715901816857358336,3183343631,26
715901816857358336,1084292760981721088,1149
715901816857358336,200951825,2
715901816857358336,884731657525309440,444
715901816857358336,1631522192,30
715901816857358336,39735865,74
715901816857358336,1313484123978301441,336
715901816857358336,956203192789995520,159
715901816857358336,1531507326770978816,182
715901816857358336,1577545703512948736,14
715901816857358336,911875187305525248,10
715901816857358336,1509689452154687492,291
715901816857358336,2836002543,104
715901816857358336,1568272525993320450,1
715901816857358336,1563531860000776193,24
715901816857358336,1519212836907532289,12
715901816857358336,1510012128668925961,85
715901816857358336,1237795914296840192,5
715901816857358336,1573595701136818180,0
715901816857358336,1576795003690487809,43
715901816857358336,882899707999248384,6
715901816857358336,1521507997901783045,3
715901816857358336,1577214861175570435,11
715901816857358336,1150354098501427200,6
715901816857358336,593363403,755
715901816857358336,1562109481613393921,30
715901816857358336,305015018,0
715901816857358336,2598696841,587
715901816857358336,1575568670834786305,6
715901816857358336,1575098271726505984,6
715901816857358336,52293396,297
715901816857358336,1240673056114311168,1683
715901816857358336,837411952997576708,22
715901816857358336,7383122,509435
715901816857358336,51022841,493
715901816857358336,1572631535404171264,212
715901816857358336,1484220905215913984,174
715901816857358336,1524399920219893762,2
715901816857358336,1402011421882273801,226
715901816857358336,2576432274,4018
715901816857358336,1564823314987683842,271
715901816857358336,1576546772172046339,0
715901816857358336,1403155524338786309,165
715901816857358336,1431064268,319
715901816857358336,873531496635793408,21
715901816857358336,1574308929781338112,2
715901816857358336,1576618894630211584,0
715901816857358336,587594842,244
715901816857358336,1563260943458373637,16
715901816857358336,1576404867995897858,87
715901816857358336,1565647726020272128,200
715901816857358336,2179993707,176
715901816857358336,1137096049250754561,230
715901816857358336,454160213,373
715901816857358336,3426968295,10
715901816857358336,1576237151926239235,0
715901816857358336,34904770,373
715901816857358336,1363607905434558472,587
715901816857358336,384801141,12
715901816857358336,1445182085304627200,6
715901816857358336,1563913658853466115,254
715901816857358336,377892133,40
715901816857358336,1544302438881980416,1
715901816857358336,1417806832429457410,2
715901816857358336,1552765674585481216,266
715901816857358336,204933679,763
715901816857358336,1499273645461581825,5
715901816857358336,751131949058719744,20658
715901816857358336,24111570,691
715901816857358336,494378046,273
715901816857358336,1500495268109635589,2
715901816857358336,2176181784,172
715901816857358336,1466107304261132291,38
715901816857358336,1575501872000966656,0
715901816857358336,993454629689098240,6
715901816857358336,1575518030452465665,13
715901816857358336,1093307046,129
715901816857358336,767277391,26
715901816857358336,1440792241677561857,5
715901816857358336,917569474177437696,2670
715901816857358336,71194861,45
715901816857358336,4183372334,69
715901816857358336,498666283,15
715901816857358336,1559642901151453184,8
715901816857358336,31014057,311
715901816857358336,103530700,174
715901816857358336,1522222399835492353,2
715901816857358336,116477068,3
715901816857358336,548547586,722
715901816857358336,1367795952480845824,20
715901816857358336,1575482920411795456,0
715901816857358336,1849253756,80
715901816857358336,1451971539079872517,882
715901816857358336,1191779282273652738,5235
715901816857358336,1349255412617539584,371
715901816857358336,938193584,290
715901816857358336,1572023082684133378,3
715901816857358336,1569645517818441728,12
715901816857358336,79146814,909
715901816857358336,1275984812,48
715901816857358336,1561359341600382984,82
715901816857358336,52198583,733
715901816857358336,1558506280171495425,2
715901816857358336,1309236939141283847,5
715901816857358336,1491330051941580801,14
715901816857358336,1572042643030573056,1
715901816857358336,1569741624,1
715901816857358336,1575015088368615424,12
715901816857358336,1181129494045872134,5670
715901816857358336,1575036212674727936,2
715901816857358336,437257386,122
715901816857358336,1375360426213539843,1347
715901816857358336,2910911069,45
715901816857358336,1518927199222439938,4
